date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-07-16,9.855072021484377,9.855072021484377,9.855072021484377,9.855072021484377,0,0.0,0.0,0.0
2024-07-17,9.855072021484377,9.855072021484377,9.855072021484377,9.855072021484377,0,0.0,0.0,0.0
2024-07-18,9.855072021484377,9.855072021484377,9.855072021484377,9.855072021484377,0,0.0,0.0,0.0
2024-07-19,9.855072021484377,9.855072021484377,9.855072021484377,9.855072021484377,0,0.0,0.0,0.0
2024-07-22,9.855072021484377,9.855072021484377,9.855072021484377,9.855072021484377,0,0.0,0.0,0.0
2024-07-23,9.864928245544434,9.864928245544434,9.864928245544434,9.864928245544434,0,0.0,0.0,0.0
2024-07-26,9.224347685033118,9.27362323637647,8.987826166408595,9.046957015991213,32993413,0.0,0.0,0.0
2024-07-29,9.214492825168731,9.214492825168731,9.135652323251277,9.20463752746582,14943800,0.0,0.0,0.0
2024-07-30,9.165217579274938,9.175072877303414,9.027246226435125,9.106086730957031,9312014,0.0,0.0,0.0
2024-07-31,9.076522073072216,9.322898892710604,9.076522073072216,9.313043594360352,9425400,0.0,0.0,0.0
2024-08-01,9.73681166547914,9.815652169664968,9.657971161293316,9.726956367492676,32036067,0.0,0.0,0.0
2024-08-02,9.096231782247308,9.135652975875088,8.938550767148133,8.997681617736816,41779000,0.0,0.0,0.0
2024-08-05,8.593623691199646,8.633043944559843,8.35710123118549,8.426087379455566,24658790,0.0,0.0,0.0
2024-08-06,8.731593723308922,8.869565073916908,8.426087008191649,8.544347763061523,19736999,0.0,0.0,0.0
2024-08-07,8.564057570929101,8.85970993327706,8.485217066283374,8.800580024719238,10806146,0.0,0.0,0.0
2024-08-08,8.514782809307288,8.61333296843905,8.376811458699303,8.544347763061523,10555300,0.0,0.0,0.0
2024-08-09,8.633043973196582,8.642899271532565,8.376811855578866,8.416232109069824,20694000,0.0,0.0,0.0
2024-08-12,8.47536268100844,8.514782933205332,8.455652084983518,8.504927635192871,3573050,0.0,0.0,0.0
2024-08-13,8.652753773728199,8.711884624873223,8.603478221082845,8.672464370727539,8768043,0.0,0.0,0.0
2024-08-14,8.761159731148782,8.918840739697876,8.761159731148782,8.810434341430664,14727153,0.0,0.0,0.0
2024-08-15,8.918841110187229,9.046957169918556,8.918841110187229,8.997681617736816,8644006,0.0,0.0,0.0
2024-08-16,9.20463820115119,9.322898962682851,9.20463820115119,9.293334007263184,11711270,0.0,0.0,0.0
2024-08-19,9.36231930153702,9.38202989856443,9.234203240417838,9.263768196105955,8560009,0.0,0.0,0.0
2024-08-20,9.322898864746094,9.352463819855185,9.293333909637004,9.322898864746094,9242757,0.0,0.0,0.0
2024-08-21,9.253913007452308,9.253913007452308,9.175072506119944,9.224347114562988,4573214,0.0,0.0,0.0
2024-08-22,9.293334035331426,9.411594797220268,9.253913781368478,9.28347873687744,5574002,0.0,0.0,0.0
2024-08-23,9.106086607100902,9.155362156720113,9.096231309206471,9.145506858825684,6082000,0.0,0.0,0.0
2024-08-26,9.115942154053856,9.115942154053856,9.046956946613966,9.06666660308838,4859500,0.0,0.0,0.0
2024-08-27,8.908985110693807,8.918840408325195,8.869564860021162,8.918840408325195,7171215,0.0,0.0,0.0
2024-08-28,8.987826166408595,9.06666667261677,8.958261211543773,9.046957015991213,4710350,0.0,0.0,0.0
2024-08-29,8.93855079501571,9.076522153584133,8.93855079501571,8.987826347351074,5278285,0.0,0.0,0.0
2024-08-30,9.066666423768831,9.194782477804026,9.066666423768831,9.125797271728516,8031000,0.0,0.0,0.0
2024-09-02,9.234202813830388,9.234202813830388,9.086377102365816,9.096231460571287,4024000,0.0,0.0,0.0
2024-09-03,9.06666604409256,9.06666604409256,8.918840340163127,8.938549995422363,8194807,0.0,0.0,0.0
2024-09-04,8.376811800070211,8.524637514718497,8.357101203528854,8.435942649841309,23217120,0.0,0.0,0.0
2024-09-05,8.416231579481105,8.426086877196948,8.278260231018066,8.278260231018066,18696350,0.0,0.0,0.0
2024-09-06,8.130435045852849,8.150145642547983,8.071304195620426,8.110724449157715,13963038,0.0,0.0,0.0
2024-09-09,7.75594172749953,7.972753579586178,7.696811350546752,7.953042984008789,17633065,0.0,0.0,0.0
2024-09-10,8.00231905587384,8.1107245190726,7.962898801996747,8.091014862060547,7042811,0.0,0.0,0.0
2024-09-11,8.10086967332312,8.10086967332312,7.943188667297363,7.943188667297363,7438109,0.0,0.0,0.0
2024-09-12,8.228985690381132,8.278260299663101,8.140289889908903,8.258550643920898,7697218,0.0,0.0,0.0
2024-09-13,8.386667336079835,8.406376993326933,8.30782682738544,8.357101440429688,6476108,0.0,0.0,0.0
2024-09-16,8.357100554816643,8.376811149827983,8.317680304646863,8.337390899658203,1652060,0.0,0.0,0.0
2024-09-18,8.179710639927514,8.179710639927514,8.071304237251091,8.100870132446289,4977377,0.0,0.0,0.0
2024-09-19,8.169854938815293,8.228985786437988,8.130434687017809,8.228985786437988,2592014,0.0,0.0,0.0
2024-09-20,8.45565233451247,8.475362931119056,8.416232081152273,8.426087379455566,9285900,0.0,0.0,0.0
2024-09-23,8.426087185667484,8.495072392498022,8.426087185667484,8.485217094421387,3612733,0.0,0.0,0.0
2024-09-24,8.426086794039525,8.435942091658106,8.268405791553882,8.307826042175293,5457437,0.0,0.0,0.0
2024-09-25,8.32753648463254,8.396522634629884,8.317681186082492,8.357101440429688,2713412,0.0,0.0,0.0
