date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-05-01,7.474865284677541,7.794304336584003,7.228441594396568,7.310583114624023,25947200,0.0,0.0,0.0
2024-05-02,7.538753617299669,7.6756555707445,6.982017468914899,7.310583114624023,28878400,0.0,0.0,0.0
2024-05-03,7.465738551244248,7.6939090363517,7.173680173634471,7.40185022354126,24766800,0.0,0.0,0.0
2024-05-06,7.611769068171499,7.912954100042904,7.47486622706536,7.693910598754883,28900500,0.0,0.0,0.0
2024-05-07,7.493118640455981,7.5478799389427165,7.0650709428893705,7.10066556930542,28376900,0.0,0.0,0.0
2024-05-08,6.603254284685809,6.9637636514267385,6.496470398415555,6.863368511199951,25615100,0.0,0.0,0.0
2024-05-09,6.881621744114501,6.913565472524371,6.580436775676701,6.635197639465332,19144300,0.0,0.0,0.0
2024-05-10,6.7264664618549785,6.7264664618549785,6.306632692914167,6.37052059173584,23021600,0.0,0.0,0.0
2024-05-13,6.470915802753207,6.881622546665876,6.39881392507605,6.616944789886475,22826500,0.0,0.0,0.0
2024-05-14,6.817734604648048,7.201061128681402,6.781227358092558,7.045905113220215,30459800,0.0,0.0,0.0
2024-05-15,7.246695066923777,7.246695066923777,6.699085958898446,6.772100448608398,31152200,0.0,0.0,0.0
2024-05-16,6.781227471158565,6.899876242042538,6.562183988173428,6.817734718322754,19002200,0.0,0.0,0.0
2024-05-17,6.726465403194556,7.196496888375649,6.662577949628664,7.027650356292725,21559400,0.0,0.0,0.0
2024-05-20,7.036778821457079,7.055032445518936,6.717340182774221,6.835988521575928,24973300,0.0,0.0,0.0
2024-05-21,6.849678083996293,7.7532329983181825,6.817733920067279,7.730416297912598,42028200,0.0,0.0,0.0
2024-05-22,7.420105166966117,7.502246690686264,7.027651607148273,7.201061248779297,29065600,0.0,0.0,0.0
2024-05-23,7.328835681510967,7.328835681510967,6.635197638429291,6.680831909179688,34682900,0.0,0.0,0.0
2024-05-24,6.772100302889555,7.155426800819255,6.680832192715979,7.091538906097412,24810100,0.0,0.0,0.0
2024-05-28,6.854241803490253,7.018524401415467,6.612380768099508,6.899875640869141,30125000,0.0,0.0,0.0
2024-05-29,6.699085842454874,7.000270824873571,6.68083222034467,6.854241847991943,19278300,0.0,0.0,0.0
2024-05-30,7.027651600318371,7.35165418018835,6.785790979289422,7.055032253265381,37077900,0.0,0.0,0.0
2024-05-31,7.027651356819423,7.164553746409556,6.653451869113662,6.982017517089844,25382500,0.0,0.0,0.0
2024-06-03,6.982017202763368,7.337963051512675,6.699085842454874,6.854241847991943,33021500,0.0,0.0,0.0
2024-06-04,6.726467132568359,6.954637662996329,6.671706257489737,6.726467132568359,26936400,0.0,0.0,0.0
2024-06-05,6.772101112911832,6.826861985566017,6.516549938658239,6.744720458984375,29303700,0.0,0.0,0.0
2024-06-06,6.699086037422912,7.100666170735527,6.562183650011684,6.972890377044678,32281800,0.0,0.0,0.0
2024-06-07,6.817733833019882,7.064157936979621,6.772099997590691,6.918128967285156,27295600,0.0,0.0,0.0
2024-06-10,6.8177338520941015,7.007571861388549,6.580436775676701,6.635197639465332,29394100,0.0,0.0,0.0
2024-06-11,6.644324191511132,6.699085051375157,6.142348989956626,6.397900104522705,30228600,0.0,0.0,0.0
2024-06-12,6.434407997291539,7.128046061148972,6.334012859754041,6.890748977661133,44203400,0.0,0.0,0.0
2024-06-13,7.748670332664166,7.949460625745623,7.192847215922911,7.29232931137085,79826100,0.0,0.0,0.0
2024-06-14,7.552443596546224,7.557007111232889,6.835988328366969,6.909003257751465,52759100,0.0,0.0,0.0
2024-06-17,6.918129590697097,7.757797112506369,6.8542421282990205,7.648275375366211,62758000,0.0,0.0,0.0
2024-06-18,7.584387792137958,7.620895037269732,7.233005013743779,7.447484970092773,36081700,0.0,0.0,0.0
